날짜,제목,조회,공감,비공감
2023.04.27 18:35,다른게 하한 풀리건 오르기전 가격수준이라서,171,2,1
2023.04.27 18:25,선광과 대성은,259,4,5
2023.04.27 18:23,내일까진 결국 하한가야,161,2,2
2023.04.27 18:20,per가 높을수록 하한가 늦게풀림,233,3,0
2023.04.27 18:19,하한가 4방 지리네,120,0,0
2023.04.27 18:18,삼천리는 박스권 가격 다와가니 하한가 풀렸네,188,2,4
2023.04.27 18:14,통정거래 발본색원하여 엄벌에 처해주소,158,0,1
2023.04.27 18:07,이를 우쨔~,134,0,0
2023.04.27 18:07,갑자기 거래정지 조심...,227,1,2
2023.04.27 18:06,마이너스,316,1,1
2023.04.27 18:06,월봉 봐봐 ㅋㅋㅋㅋ,284,1,1
2023.04.27 18:06,실시간 마포대교 ,158,0,0
2023.04.27 18:04,시간외 매수 어떤 큰손이~,260,4,4
2023.04.27 18:02,말도 안되는 그래프를 그리더니,152,1,1
2023.04.27 17:58,낼도 쩜하야,258,8,1
2023.04.27 17:55,400원에서 에궤리 쯔어어억~,126,1,0
2023.04.27 17:51,4거래일 연속 하한가에 흔들리지 않는다.,207,0,1
2023.04.27 17:51,4거래일 연속 하한가에 흔들리지 않는다.,207,0,1
2023.04.27 17:50,시간외매수 30억들어오네요,222,2,2
2023.04.27 17:50,5연하 ㅋㅋ,136,2,0
2023.04.27 17:49,6만원 위에 신용 풀 몰빵충 있냐??내일되면,145,0,0
2023.04.27 17:48,회사에서 개인주주들위해서 고심중이랍니다,308,1,4
2023.04.27 17:48,1만원대 찍어야 할 듯,129,2,0
2023.04.27 17:45,얘는 하한가 3번 더 맞아야함,129,1,0
2023.04.27 17:45,개미 꼬시지마라.  ,141,0,0
2023.04.27 17:41,시간외 매수들어오네요,160,1,2
2023.04.27 17:41,시간외 매수들어오네요,126,2,0
2023.04.27 17:39,통장 도용당한 사람?,137,2,3
2023.04.27 17:37,지지선도 없는데,127,1,0
2023.04.27 17:36,"PBR: 0.69, BPS : 58,858원",246,2,2
2023.04.27 17:35,주주분들 축하 드립니다 ~^^,164,1,1
2023.04.27 17:33,시간외 담아라,149,1,1
2023.04.27 17:30,울부짖어라,95,0,1
2023.04.27 17:28,고생 했어요~주주분들 다행이네요,182,2,8
2023.04.27 17:27,SG물량은 11시45분에 끝났음,271,2,3
2023.04.27 17:26,시외,145,1,0
2023.04.27 17:19,하따전문 교보가 들어와있어서,239,1,1
2023.04.27 17:17,이정도면 주가 조작을 넘어,183,1,0
2023.04.27 17:21,[삭제된 게시물의 답글]국가에서 피해보상 하라 !,95,0,0
2023.04.27 17:37,[삭제된 게시물의 답글]국가에서 피해보상 하라 !,63,0,0
2023.04.27 17:22,[삭제된 게시물의 답글]국가에서 피해보상 하라 !,85,0,0
2023.04.27 17:13,"난처하네요, 솔로몬의 해법은 없는것인가?",128,0,0
2023.04.27 17:12,시간외 상!!,282,2,0
2023.04.27 17:09,이어둠의이슬픔,113,0,0
2023.04.27 17:06,내일 하한가는 힘들듯,135,0,1
2023.04.27 17:06,신용때문에 더 내려가겠네 스벌,151,2,0
2023.04.27 17:04,2-3년작업쳤으면 2만원부터인데..,158,1,1
2023.04.27 16:54,딴것보다 양키새기들 물린거 겁나 꼬시네ㅋㅋㅋㅋㅋ,180,3,0
2023.04.27 16:51,개미냐? 불나방이냐?,130,0,0
2023.04.27 16:50,ㅋㅋ..,112,0,0
2023.04.27 16:49,쥬식25년 낼부터 상환가,167,0,2
2023.04.27 16:48,부동산도 어쩌면 이럴수도,278,2,0
2023.04.27 16:48,내일,136,1,1
2023.04.27 16:47,2년전가격이네,129,0,0
2023.04.27 16:46,눈에,99,0,0
2023.04.27 16:45,이렇게 하한가 몇번 가도 아직 고점,148,5,0
2023.04.27 16:43,현주가 21년도 6월쯤이네 ㅋ  20년도 주가까지 가려나,150,0,0
2023.04.27 16:42,향후 주가흐름상,131,1,0
2023.04.27 16:34,하한가  좀풀어주거라 불쌍한주주들 아닌가,152,0,0
2023.04.27 16:32,매도잔량 어제보다 ,200,1,1
2023.04.27 16:31,월요일 신용 뒤지면,170,0,0
2023.04.27 16:28,매스컴에서 하는얘기는 다 까는소리고,187,1,0
2023.04.27 16:26,임창정 소주 한잔,338,3,3
2023.04.27 16:23,"교보창구 개인이네,,,대단하네",223,0,2
2023.04.27 16:22,내일 무조건 간다~~~~,185,0,6
2023.04.27 16:21,선광,137,0,0
2023.04.27 16:16,더 러 버 서 던 지 고 간 다,139,1,0
2023.04.27 16:14,내일 하한가 풀리고 올라가면 지금 산 사람들이 떼돈버는거지,370,5,5
2023.04.27 16:13,천국의계단->지옥의낭떠러지,122,0,0
2023.04.27 16:12,"10,000주씩 사는분들은 뭐임??",461,1,0
2023.04.27 16:11,시외,295,0,0
2023.04.27 16:10,ㅋㅋ,93,0,0
2023.04.27 16:10,내일은 하한가 풀린다,118,0,1
2023.04.27 16:08,예전에 동병상련의,135,1,0
2023.04.27 16:06,머냐,141,0,1
2023.04.27 16:05,"검찰이,,,이번 기회에,,상한가 3방이상 때린 주가조작주들,,,,다 전수조사하라~~",174,1,1
2023.04.27 16:04,세방 상한가갈려했다  하취소한다,138,1,1
2023.04.27 16:03,개미들 마니 삿네,135,4,0
2023.04.27 16:02,작년에,129,4,0
2023.04.27 16:00,주가조작단 줄행랑,162,4,0
2023.04.27 15:59,이거 하6방안갈렴 대량숏커버 들어올듯 특단의 올림이 필요,135,0,1
2023.04.27 15:57,오늘 1천주 사셨다던 분,319,3,0
2023.04.27 15:57,도로 제자리 찾겠군,114,1,0
2023.04.27 15:56,내일  애매하네,131,1,0
2023.04.27 15:56,"모가수 주가조작의혹?,,,조작조작단들,,,이번엔 진짜로 걸린 거야~~검경이 수사착수했어요~~~",143,1,0
2023.04.27 15:56,선량한 개미들?,98,0,1
2023.04.27 15:55,아직 3방더,111,1,1
2023.04.27 15:54,지옥도 ,123,2,1
2023.04.27 15:51,이주식 9000원도 비산주이에요,126,1,1
2023.04.27 15:50,걱정안해도 됨..낼은 급반등이다..오늘로 이회사 기본가치 이하로 추락해서..하한가는 억지로 친거라 ㅋㅋ,175,0,2
2023.04.27 15:53,아침 동시호가 하한가 반대매매 봐야 정신차릴려나,87,2,0
2023.04.27 15:49,몇 개월전,115,0,1
2023.04.27 15:47,30프로 되고 하한가 4방짜리 처음보네,183,1,0
2023.04.27 15:46,시외종가 ,129,0,0
2023.04.27 15:45,선량한 개미들이 무슨 죄인지...,189,3,3
2023.04.27 15:45,주식하면서 젤 무식한 사람이 싸다고 들어감 ㅋ,128,0,0
2023.04.27 15:45,★감사합니다★,109,0,0
2023.04.27 15:43,이정도 이슈의 주식이면 동전주 가능해보임.,115,1,0
2023.04.27 15:42,앞으로 두방은 더 맞겠는데,98,0,0
2023.04.27 15:42,40400,83,0,0
2023.04.27 15:41,만원짜리주식,95,0,0
2023.04.27 15:40,내일 오후엔 풀리것네,98,0,0
2023.04.27 15:40,다른것도 다풀리네 하따는 과감하게,103,0,0
2023.04.27 15:40,위 매물대가,93,0,0
2023.04.27 15:39,조롱이고 나발이고 딱 하나만 물어봅시다,266,4,1
2023.04.27 15:38,차트 진짜 이쁘다.,109,0,0
2023.04.27 15:38,9000원부터 올렸으니,116,1,0
2023.04.27 15:37,혹시 물린분만 보세요 ★바닥가격 알려드림니다,109,0,0
2023.04.27 15:36,선광 주가 2500원 확실,125,0,0
2023.04.27 15:36,현상황,117,0,0
2023.04.27 15:34,솔직히 자업자득아님?,202,6,2
2023.04.27 15:34,니기미 평단 162000. ,347,1,0
2023.04.27 15:34,하한가  4방인데  왜  아직도  4만원인가?,137,1,0
2023.04.27 15:32,일단 시외 ,233,1,0
2023.04.27 15:31,법구경,95,0,0
2023.04.27 15:30,흠,91,0,0
2023.04.27 15:29,아 이거 어떡하냐 답이안나오네,180,1,1
2023.04.27 15:29,ㅠ,106,0,0
2023.04.27 15:28,여기 주주들도.....,123,1,0
2023.04.27 15:27,이런 차트도 있네,114,0,0
2023.04.27 15:23,저 큰일 매수가165000원,438,2,3
2023.04.27 15:19,차트보소 짱개들도 기겁할정도,184,1,0
2023.04.27 15:11,공매도압승,335,3,0
2023.04.27 15:11,오늘 혹시나 하고 하한가 얼씨구나 잡은 호구들,228,2,0
2023.04.27 15:10,4월18일부터 공매도친 자들을 조사해라..,174,1,0
2023.04.27 15:10,설마 한 주 내내,135,0,0
2023.04.27 15:08,여보세력나야~ 거기잘지내니~,196,0,0
2023.04.27 15:07,m창정이 부릅니다.(퍼옴),214,4,0
2023.04.27 14:59,마,103,0,0
2023.04.27 14:58,작전주에.말렸네.,217,2,0
2023.04.27 14:53,여기는,107,0,0
2023.04.27 14:49,4쩜에도,278,1,0
2023.04.27 14:48,와... 17만원짜리가...,223,0,0
2023.04.27 14:48,근데,118,0,0
2023.04.27 14:47,금감원아들 보여주기식으로,144,0,0
2023.04.27 14:47,교보증권 18만주 매수...,358,0,0
2023.04.27 14:41,목표가 7000원~,120,1,0
2023.04.27 14:40,5월엔..,173,0,0
2023.04.27 14:36,금감원장 바뀌었을때 멈췄어야,161,1,0
2023.04.27 14:36,최종 목표가,126,0,0
2023.04.27 14:32,13000에 멈춘다,127,0,0
2023.04.27 14:27,떨어진..,132,0,1
2023.04.27 14:26,오늘 월봉 60일선깨졌네 내일은 120일선도 깨지겠네,195,1,0
2023.04.27 14:26,큰일이네 진짜….,621,6,0
2023.04.27 14:25,안전빵 주식은 ,164,1,1
2023.04.27 14:24,장이 풀리고 상승장 길듯하네 이거 빨리 급등나와야 늦음 난 다른 좋은거 할거다,130,0,0
2023.04.27 14:24,망할 회사는 아닙니다..,274,1,2
2023.04.27 14:40,망할 회사는 아닙니다..,108,0,0
2023.04.27 14:24,오늘 하따 엄청 들어오네.......,185,0,1
2023.04.27 14:23,재미 사마서 100주 삿음ㅋㅋ ,232,1,1
2023.04.27 14:22,야는 몇방 더마자야것네,103,0,0
2023.04.27 14:20,축 하!,115,0,0
2023.04.27 14:20,적정가 4000원,97,0,0
2023.04.27 14:19,아직 한발 더 남았따!!,111,0,0
2023.04.27 14:11,투자자 보호를 위해 3년 정지 시켜라.,146,0,0
2023.04.27 14:11,간단한 원리 이걸 왜 올려줌? 하따 반등에 5프로 10프로 꿈꾸는 JB 애송이들 컨셉이 아니고 진짜냐?,262,2,2
2023.04.27 14:08,창정이가 나도 당했다고 우는 소리한 곳 맞지?,274,1,1
2023.04.27 14:04,천 or 오천 액면가 ,121,0,0
2023.04.27 14:04,오랫만에보는 4연하 ㅋㅋㅋ,153,0,0
2023.04.27 14:03,ㅋㅋ,101,0,0
2023.04.27 14:02,이번 사태로 ,144,0,0
2023.04.27 14:00,낼 사줄께,154,0,0
2023.04.27 13:59,아직 괜찮다,104,0,0
2023.04.27 13:46,내일도 하한가면?,166,0,1
2023.04.27 13:45,"공매도 매도 타이밍 지리네,,,",175,0,0
2023.04.27 13:45,내일도 하한가 가면 매수 해볼면...,122,0,2
2023.04.27 13:44,낼도 하한가 입니다..,117,1,0
2023.04.27 13:40,찬하제일단타대회 D-1,118,0,0
2023.04.27 13:32,선광이 제일 피해가ㅜ크네요,238,3,2
2023.04.27 13:32,1억 날렸습니다,562,6,0
2023.04.27 13:31,시총이 아직도 높네...,148,1,0
2023.04.27 13:29,다른 놈들은 이제 희망이 보이는데…,154,0,0
2023.04.27 13:28,여름 특별 바겐 세일,136,2,1
2023.04.27 13:27,어제부터 지에스이에 처물려서,122,0,0
2023.04.27 13:25,보라 ~찬란하고 거대한 연봉을,133,0,0
2023.04.27 13:24,월봉챠트,133,1,0
2023.04.27 13:18,자본금이,276,1,0
2023.04.27 13:14,아직 하한가 최소 2번은 더 남았다,299,9,3
2023.04.27 13:12,앞으로 2방정도 맞으면 수급들어올겁니다.,166,4,0
2023.04.27 13:11,3대장 등극,181,1,1
2023.04.27 13:08,카지노 호구형 vs 선광 주주........,238,3,0
2023.04.27 13:07,응원합니다..,117,1,0
2023.04.27 13:05,다른데서 응원왔습니다,137,1,0
2023.04.27 13:01,걱정하지마세요. 회사안망합니다.,219,9,0
2023.04.27 13:00,서울가스 다시 잠김........잘 봤지.,211,1,1
2023.04.27 12:59,휴지만 되면 다행이게??신용매수자들은,227,1,0
2023.04.27 12:59,요놈은 답이없네,132,2,0
2023.04.27 12:58,평단 16 진짜 있나요?,218,1,0
2023.04.27 13:00,평단 16 진짜 있나요?,172,1,0
2023.04.27 12:58,주식고수님들 16만원 찍으려면 얼마나 걸릴까요...ㅠㅠ,265,3,0
2023.04.27 12:57,솔직히 이 종목 하한가 10방 짜리 아니냐?,112,0,2
2023.04.27 12:57,세방이 선봉으로 날라가나요 상한가나요,105,0,2
2023.04.27 12:56,내일은 ,163,1,0
2023.04.27 12:52,아무리 망해도 선광주주보다는 안망하지않을까 ,344,4,4
2023.04.27 12:48,회사 방문후기 ☎☎☎☎☎☎,464,1,1
2023.04.27 12:48,전방에 힘찬 곡소리,143,2,0
2023.04.27 12:46,하한가를 4번맞으면..,207,2,0
2023.04.27 12:46,에코프로가 이런 사태 날줄알았는데 아니네.,161,1,0
2023.04.27 12:44,2만5천원대가 작전시작인거같은데,259,3,1
2023.04.27 12:43,여기가 혹시 임창정?,380,3,0
2023.04.27 12:42,이왕 나락 간거,144,3,0
2023.04.27 12:41,월봉 챠트보니,178,1,0
2023.04.27 12:40,진짜 너무 힘들어서 회사찾아가서 주담 만났네요,288,3,1
2023.04.27 12:40,연일 하한가지만 전혀 걱정안한다.,145,2,0
2023.04.27 12:38,선광은 1만원부터 작전했다고 함,216,2,0
2023.04.27 12:36,5연속 ㅡ 하락 하것네여,154,1,0
2023.04.27 12:30,저주받은 주식..시간을 되돌리고 싶다,366,4,5
2023.04.27 12:30,개웃기는 좌팔들,223,7,3
2023.04.27 12:28,내일은 2만원대,130,1,0
2023.04.27 12:28,임창정 살아남을 유일한 방법,237,1,0
2023.04.27 12:25,이거 하안가 언제풀려요,262,0,1
2023.04.27 12:24,안녕하세요,169,2,2
2023.04.27 12:21,28.280원 내일 시초가 몰빵,246,1,3
2023.04.27 12:17,속보 ::: 곧10 연속 상한가 간다..,184,1,1
2023.04.27 12:17,하한가 3번정도 남은거 같네요,123,3,0
2023.04.27 12:16,이거,103,0,0
2023.04.27 12:15,M창정이 부릅니다,177,1,0
2023.04.27 12:13,선광,135,1,0
2023.04.27 12:12,드디어 하한가 풀렸네요,189,2,1
2023.04.27 12:12,창정아,147,2,0
2023.04.27 12:10,M창정이 부릅니다,127,0,0
2023.04.27 12:08,M창정이 부릅니다,270,6,0
2023.04.27 12:08,아직도 하한가에 매도물량 소화안됨 ^^,145,0,0
2023.04.27 12:06,개감원,148,1,0
2023.04.27 12:06,형들,62,0,0
2023.04.27 12:03,느낌이 세해서 16만언에 전부,332,0,1
2023.04.27 12:03,기업 조또 OOO 되도 회사가 암말못하는 이유? ㅋ,123,0,0
2023.04.27 12:01,하한가 3번정도 남은거 같네요,149,2,0
2023.04.27 12:00,11시57분,131,1,0
2023.04.27 11:57,역사적 기록,230,3,0
2023.04.27 11:55,97년 11월 IMF  구제금융 발표 직후,252,3,1
2023.04.27 11:54,내일 하한가 나오면,192,0,0
2023.04.27 11:54,한방만,144,0,0
2023.04.27 11:53,As mention as \ON BIN.,87,0,0
2023.04.27 11:52,선광 이름이 선빵이 되나,98,0,0
2023.04.27 11:51,내가 팁준다,132,0,1
2023.04.27 11:49,45분에 9807주 산 사람 뭐냐,206,0,0
2023.04.27 11:49,섬광,88,0,0
2023.04.27 11:47,"기업 내제가치를 보고 ""이정도면 한번?"" 하다가 ㅈ댑니다. 던지기가 어느정도 마무리되도 엄청나게 흐를것이 뻔합니다.",256,8,0
2023.04.27 11:46,이거 대장이 누구여,178,1,0
2023.04.27 11:46,진짜는,179,3,1
2023.04.27 11:42,내일 한방더 ㅇㅈ?????,107,0,0
2023.04.27 11:41,선광 이름 바뀔듯,160,0,0
2023.04.27 11:40,얘는 하한가 한대는 더맞아야 풀리겟네,82,0,0
2023.04.27 11:38,금융감독원은 뭐하냐? ,191,3,0
2023.04.27 11:38,한주샀다..,125,1,0
2023.04.27 11:36,"이 주식엔,,,",104,0,0
2023.04.27 11:35,ㅋㅋㅋㅋㅋ내가 루보사태라고 그렇게 말했는데,161,1,1
2023.04.27 11:35,누가 선광 사라고,131,0,0
2023.04.27 11:34,아직도  시총이 2600억원 260억 적정,118,0,0
2023.04.27 11:33,"선광,삼천리,서울가스,대성홀딩스",165,1,1
2023.04.27 11:33,그간 번것 다 토해,119,0,1
2023.04.27 11:32,대단히 용감하셨습니다.,103,0,0
2023.04.27 11:31,오늘도 행여나 산 놈들5방 하한가,138,2,0
2023.04.27 11:30,???,108,1,0
2023.04.27 11:30,유통 물량을 하안가에 다 박아 놓으면,145,1,0
2023.04.27 11:29,따따따따 하,112,1,0
2023.04.27 11:29,이야 이걸당해...?,116,1,0
2023.04.27 11:29,선광주주분들..이대로가면..,110,0,0
2023.04.27 11:28,20년후.. 나는 자연인이다 8176회 방영분,185,4,0
2023.04.27 11:28,주주들은 얼마나 고통스럽나요,136,1,0
2023.04.27 11:27,여기 기존주주들....와,116,0,1
2023.04.27 11:26,세력들아~~~ 동양파일와라!!! ㅋㅋㅋㅋ,87,0,0
2023.04.27 11:25,주식30년만에,261,3,0
2023.04.27 11:24,다음주 월요일에 풀릴 듯 그리고 1년정도 횡보할듯,156,0,1
2023.04.27 11:23,외국인.  어마무시라  존나게튀었네!!!,115,0,0
2023.04.27 11:22,2만냥에 ,108,0,0
2023.04.27 11:22,지렸다 ㄷㄷㄷㄷ,106,0,0
2023.04.27 11:21,교보상따 물렸네 ㅋㅋㅋ,128,0,0
2023.04.27 11:20,악재일때도 4연속 하방은 없었다,223,0,0
2023.04.27 11:20,5방,97,0,0
2023.04.27 11:20,이거 신용 되나요?,113,0,0
2023.04.27 11:16,선광무슨,95,0,0
2023.04.27 11:13,솔직히심하다,167,0,0
2023.04.27 11:12,명복을 빕니다,144,1,0
2023.04.27 11:12,이주식 들고 있는 개미 있긴있냐?,338,2,0
2023.04.27 11:08,신용매수는 절대 마라,116,0,0
2023.04.27 11:07,오늘 기분좋아서 하한가에 140만주 쌓인거중에 2주 사드렸습니다,193,0,2
2023.04.27 11:07,거지들아 300 원  배당금  보고도 10 만원차리,157,1,0
2023.04.27 11:07,임창정입니다 노래한곡 뽑겠습니다,181,2,0
2023.04.27 11:06,3년전부터 주가조작,150,3,0
2023.04.27 11:05,ㅋ ㅋ ㅋ ㅋ ㅋ ,96,0,0
2023.04.27 11:05,상장폐지 가능성 있나요?,110,0,0
2023.04.27 11:05,힘들내십시요,106,1,0
2023.04.27 11:05,이넘,82,0,0
2023.04.27 11:05,선광 그저 빛,97,0,0
2023.04.27 11:04,단 4일만에.....,328,2,4
2023.04.27 11:03,여기는,84,0,0
2023.04.27 11:00,기본 5연속 쩜하 예상,108,0,0
2023.04.27 10:58,대놓고 세력질하는데 이나라는 뭐하는거냐,142,3,0
2023.04.27 10:54,하한가,120,1,0
2023.04.27 10:54,작업전,121,0,0
2023.04.27 10:58,[삭제된 게시물의 답글]놀리지 마세요~,118,0,0
2023.04.27 10:52,무섭다,164,2,0
2023.04.27 10:46,여보~세력나야~,197,2,2
2023.04.27 10:45,대통령 부인이 주가조작하는 나라여서,258,15,11
2023.04.27 10:45,아니 다 싸잡아 집어 넣자...,134,1,1
2023.04.27 10:43,하역업체가 시총 1조되는건 불가,175,1,0
2023.04.27 10:42,ㅂㅅ개미들 쩜하인데 ㅋㅋㅋㅋㅋ,300,7,0
2023.04.27 10:39,들어가지마라,154,3,0
2023.04.27 10:37,내일 금요일,170,2,0
2023.04.27 10:35,교보 182천주 매수,210,1,1
2023.04.27 10:34,1천7백프로,161,1,0
2023.04.27 10:34,4일하락 = 2년상승,147,1,0
2023.04.27 10:33,방금 서울가스 교훈 삼으시길,232,4,0
2023.04.27 10:33,신용 12%,134,1,0
2023.04.27 10:33,뒤늦게 들어가신 주주님들 ,113,0,1
2023.04.27 10:28,윤두창때문에 주가 폭망 이게 뭐냐,181,4,12
2023.04.27 10:28,선광 공매도도  조사해야,130,2,1
2023.04.27 10:28,2.20일 카나리아가 신음하고 있다고 경고해줬는데...,139,1,0
2023.04.27 10:28,뭐하는 회산줄도 모르고 그저 우상향,133,0,0
2023.04.27 10:27,곧 풀립니다.,112,0,0
2023.04.27 10:27,망했네,135,1,0
2023.04.27 10:26,1주 있는데 힘드네요,195,3,0
2023.04.27 10:26,이거 1만원대에 사면 안전한가요?,174,1,0
2023.04.27 10:26,17.2만원짜리가 4.04만원이 되었어,120,2,0
2023.04.27 10:25,이거 9000원부터 작전 올렸네..,129,2,0
2023.04.27 10:24,이야 얘는..,83,0,0
2023.04.27 10:24,17만원에 산 놈은 75% 증발 했누 불쌍하다,289,5,0
2023.04.27 10:22,ㅋㅋㅋㄱㅋㅋㄱㅋㅋ,97,0,1
2023.04.27 10:20,OOO 많네,130,0,0
2023.04.27 10:19,오늘매입하는사람들은,231,2,1
2023.04.27 10:19,니들이 김건희니??,105,0,0
2023.04.27 10:18,제가 주식8년차인데 이 종목 처음 들어봅니다,248,0,0
2023.04.27 10:15,뭐냐,127,0,0
2023.04.27 10:14,아고 이거 물린사람들 우짜노,182,1,0
2023.04.27 10:13,하한가2번더,101,0,0
2023.04.27 10:11,차트보면,141,0,0
2023.04.27 10:09,이 종목이 아직도 투자위험 아니네 ㅋㅋ,147,2,0
2023.04.27 10:09,이거 작전시작할때 주가가,305,1,0
2023.04.27 10:08,낼 상안가,118,0,0
2023.04.27 10:08,주주 여러분은 ㅂㅅ이 아닙니다.,179,0,0
2023.04.27 10:07,내일까진 하한가네,123,1,0
2023.04.27 10:06,뭐 더 있을까바 접근도 못하겠네 이건,133,1,1
2023.04.27 10:05,하한가 4방맞아도 주의없는 국내주식 클라스,168,1,0
